year,week,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
2019,8,14,Robbie Gould(FA),1,1,100.0,20,0,1,0,0,0,6,6,1,9.0,9.0,1.1%
2019,8,15,Austin Seibert(FA),2,2,100.0,47,0,0,1,1,0,1,1,1,8.0,8.0,0.7%
2019,8,16,Daniel Carlson(LV),1,1,100.0,44,0,0,0,1,0,3,3,1,7.0,7.0,15.2%
2019,8,17,Matt Bryant(FA),2,4,50.0,47,0,0,1,1,0,0,0,1,7.0,7.0,1.1%
2019,8,18,Brandon McManus(GB),2,2,100.0,29,0,2,0,0,0,1,1,1,7.0,7.0,7.3%
2019,8,19,Mason Crosby(FA),1,1,100.0,35,0,0,1,0,0,4,4,1,7.0,7.0,0.1%
2019,8,20,Wil Lutz(DEN),1,2,50.0,26,0,1,0,0,0,4,4,1,7.0,7.0,32.9%
2019,8,21,Greg Zuerlein(FA),1,1,100.0,23,0,1,0,0,0,3,3,1,6.0,6.0,1.7%
2019,8,22,Harrison Butker(KC),1,2,50.0,28,0,1,0,0,0,3,3,1,6.0,6.0,68.5%
2019,8,23,Chase McLaughlin(TB),1,2,50.0,20,0,1,0,0,0,2,2,1,5.0,5.0,71.0%
2019,8,24,Jake Elliott(PHI),1,1,100.0,37,0,0,1,0,0,2,3,1,5.0,5.0,60.7%
2019,8,25,Randy Bullock(FA),1,1,100.0,28,0,1,0,0,0,1,1,1,4.0,4.0,1.2%
2019,8,26,Joey Slye(TEN),1,1,100.0,41,0,0,0,1,0,0,0,1,4.0,4.0,2.0%
2019,8,27,Aldrick Rosas(FA),0,0,0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.0%
2019,8,28,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,43.2%
2019,8,29,Stephen Hauschka(FA),0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,1.4%
2019,8,30,Sam Ficken(FA),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0%
2019,8,31,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,8,32,Kasey Redfern(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,9,1,Harrison Butker(KC),4,4,100.0,54,0,1,0,2,1,2,2,1,18.0,18.0,68.5%
2019,9,2,Chris Boswell(PIT),4,4,100.0,51,0,2,1,0,1,2,2,1,16.0,16.0,72.6%
2019,9,3,Michael Badgley(FA),4,5,80.0,43,0,1,1,2,0,2,2,1,16.0,16.0,3.4%
2019,9,4,Brett Maher(FA),3,4,75.0,52,0,1,1,0,1,4,4,1,15.0,15.0,1.4%
2019,9,5,Sam Ficken(FA),3,4,75.0,52,0,1,0,1,1,1,1,1,13.0,13.0,0.0%
2019,9,6,Austin Seibert(FA),4,4,100.0,39,0,1,3,0,0,1,1,1,13.0,13.0,0.7%
2019,9,7,Aldrick Rosas(FA),4,4,100.0,29,0,4,0,0,0,0,1,1,12.0,12.0,0.0%
2019,9,8,Matt Gay(WAS),2,3,66.7,45,0,0,0,2,0,4,4,1,12.0,12.0,16.1%
2019,9,9,Ka'imi Fairbairn(HOU),2,3,66.7,52,0,0,0,1,1,2,3,1,11.0,11.0,66.4%
2019,9,10,Jake Elliott(PHI),3,3,100.0,38,0,2,1,0,0,1,2,1,10.0,10.0,60.7%
2019,9,11,Dustin Hopkins(CLE),3,3,100.0,39,0,1,2,0,0,0,0,1,9.0,9.0,2.0%
2019,9,12,Nick Folk(FA),2,2,100.0,22,1,1,0,0,0,2,2,1,8.0,8.0,0.9%
2019,9,13,Jason Myers(SEA),2,4,50.0,37,0,1,1,0,0,2,3,1,8.0,8.0,7.2%
2019,9,14,Brandon McManus(GB),1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,7.0,7.3%
2019,9,15,Daniel Carlson(LV),1,2,50.0,32,0,0,1,0,0,4,4,1,7.0,7.0,15.2%
2019,9,16,Justin Tucker(FA),1,1,100.0,39,0,0,1,0,0,4,5,1,7.0,7.0,10.4%
2019,9,17,Stephen Hauschka(FA),1,1,100.0,42,0,0,0,1,0,3,3,1,7.0,7.0,1.4%
2019,9,18,Joey Slye(TEN),1,2,50.0,35,0,0,1,0,0,3,4,1,6.0,6.0,2.0%
2019,9,19,Jason Sanders(MIA),1,2,50.0,26,0,1,0,0,0,3,3,1,6.0,6.0,43.2%
2019,9,20,Matt Prater(FA),1,1,100.0,23,0,1,0,0,0,3,3,1,6.0,6.0,0.9%
2019,9,21,Mason Crosby(FA),1,1,100.0,54,0,0,0,0,1,0,0,1,5.0,5.0,0.1%
2019,9,22,Dan Bailey(FA),1,1,100.0,29,0,1,0,0,0,2,3,1,5.0,5.0,1.1%
2019,9,23,Zane Gonzalez(FA),1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,6.3%
2019,9,24,Robbie Gould(FA),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,1.1%
2019,9,25,Adam Vinatieri(FA),1,2,50.0,25,0,1,0,0,0,1,2,1,4.0,4.0,0.9%
2019,9,26,Josh Lambo(FA),1,1,100.0,30,0,0,1,0,0,0,0,1,3.0,3.0,0.6%
2019,9,27,Ryan Succop(FA),0,3,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.5%
2019,9,28,Eddy Pineiro(FA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.1%
2019,9,29,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,10,1,Harrison Butker(KC),4,5,80.0,43,0,0,2,2,0,2,3,1,16.0,16.0,68.5%
2019,10,2,Younghoe Koo(ATL),4,4,100.0,48,0,0,3,1,0,2,2,1,15.0,15.0,22.0%
2019,10,3,Matt Gay(WAS),3,3,100.0,45,0,0,1,2,0,3,3,1,14.0,14.0,16.1%
2019,10,4,Jason Sanders(MIA),3,3,100.0,48,0,0,0,3,0,1,1,1,13.0,13.0,43.2%
2019,10,5,Sam Ficken(FA),2,3,66.7,53,0,0,1,0,1,4,4,1,12.0,12.0,0.0%
2019,10,6,Chase McLaughlin(TB),3,4,75.0,47,0,0,1,2,0,1,1,1,12.0,12.0,71.0%
2019,10,7,Jason Myers(SEA),2,2,100.0,46,0,0,0,2,0,3,3,1,11.0,11.0,7.2%
2019,10,8,Zane Gonzalez(FA),2,2,100.0,54,0,0,1,0,1,3,3,1,11.0,11.0,6.3%
2019,10,9,Wil Lutz(DEN),3,3,100.0,47,0,2,0,1,0,0,0,1,10.0,10.0,32.9%
2019,10,10,Matt Prater(FA),2,2,100.0,54,0,1,0,0,1,1,1,1,9.0,9.0,0.9%
2019,10,11,Daniel Carlson(LV),2,3,66.7,40,0,1,0,1,0,2,3,1,9.0,9.0,15.2%
2019,10,12,Dan Bailey(FA),2,2,100.0,27,0,2,0,0,0,2,2,1,8.0,8.0,1.1%
2019,10,13,Randy Bullock(FA),2,2,100.0,42,0,0,1,1,0,1,1,1,8.0,8.0,1.2%
2019,10,14,Austin Seibert(FA),2,2,100.0,47,0,1,0,1,0,1,2,1,8.0,8.0,0.7%
2019,10,15,Mason Crosby(FA),1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,0.1%
2019,10,16,Justin Tucker(FA),0,0,0,0,0,0,0,0,0,7,7,1,7.0,7.0,10.4%
2019,10,17,Joey Slye(TEN),1,1,100.0,50,0,0,0,0,1,1,1,1,6.0,6.0,2.0%
2019,10,18,Michael Badgley(FA),1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,6.0,3.4%
2019,10,19,Brett Maher(FA),1,2,50.0,23,0,1,0,0,0,3,3,1,6.0,6.0,1.4%
2019,10,20,Adam Vinatieri(FA),2,2,100.0,39,0,1,1,0,0,0,1,1,6.0,6.0,0.9%
2019,10,21,Chris Boswell(PIT),1,1,100.0,33,0,0,1,0,0,2,2,1,5.0,5.0,72.6%
2019,10,22,Greg Zuerlein(FA),1,2,50.0,30,0,0,1,0,0,1,1,1,4.0,4.0,1.7%
2019,10,23,Ryan Succop(FA),0,0,0,0,0,0,0,0,0,3,4,1,3.0,3.0,1.5%
2019,10,24,Stephen Hauschka(FA),0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.4%
2019,10,25,Eddy Pineiro(FA),0,0,0,0,0,0,0,0,0,2,3,1,2.0,2.0,1.1%
2019,10,26,Aldrick Rosas(FA),0,0,0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0%
2019,10,27,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,11,1,Stephen Hauschka(FA),3,3,100.0,51,0,1,1,0,1,4,4,1,15.0,15.0,1.4%
2019,11,2,Brandon McManus(GB),3,4,75.0,47,0,1,0,2,0,2,2,1,13.0,13.0,7.3%
2019,11,3,Justin Tucker(FA),2,3,66.7,46,0,0,1,1,0,5,5,1,12.0,12.0,10.4%
2019,11,4,Younghoe Koo(ATL),3,4,75.0,38,0,2,1,0,0,2,2,1,11.0,11.0,22.0%
2019,11,5,Wil Lutz(DEN),2,2,100.0,44,0,1,0,1,0,4,4,1,11.0,11.0,32.9%
2019,11,6,Michael Badgley(FA),3,4,75.0,49,0,2,0,1,0,0,0,1,10.0,10.0,3.4%
2019,11,7,Zane Gonzalez(FA),2,2,100.0,43,0,1,0,1,0,2,3,1,9.0,9.0,6.3%
2019,11,8,Nick Folk(FA),3,3,100.0,39,0,1,2,0,0,0,0,1,9.0,9.0,0.9%
2019,11,9,Brett Maher(FA),2,2,100.0,34,0,0,2,0,0,3,3,1,9.0,9.0,1.4%
2019,11,10,Matt Gay(WAS),1,1,100.0,55,0,0,0,0,1,2,2,1,7.0,7.0,16.1%
2019,11,11,Chase McLaughlin(TB),1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,7.0,71.0%
2019,11,12,Harrison Butker(KC),1,1,100.0,41,0,0,0,1,0,3,3,1,7.0,7.0,68.5%
2019,11,13,Adam Vinatieri(FA),1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,7.0,0.9%
2019,11,14,Daniel Carlson(LV),1,1,100.0,20,0,1,0,0,0,2,2,1,5.0,5.0,15.2%
2019,11,15,Jake Elliott(PHI),1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,5.0,60.7%
2019,11,16,Greg Zuerlein(FA),1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,5.0,1.7%
2019,11,17,Randy Bullock(FA),1,2,50.0,40,0,0,0,1,0,1,1,1,5.0,5.0,1.2%
2019,11,18,Dustin Hopkins(CLE),1,2,50.0,44,0,0,0,1,0,0,0,1,4.0,4.0,2.0%
2019,11,19,Sam Ficken(FA),0,1,0.0,0,0,0,0,0,0,4,5,1,4.0,4.0,0.0%
2019,11,20,Austin Seibert(FA),0,2,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.7%
2019,11,21,Matt Prater(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.9%
2019,11,22,Joey Slye(TEN),1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,3.0,2.0%
2019,11,23,Dan Bailey(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.1%
2019,11,24,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,43.2%
2019,11,25,Josh Lambo(FA),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.6%
2019,11,26,Ka'imi Fairbairn(HOU),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,66.4%
2019,11,27,Chris Boswell(PIT),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,72.6%
2019,11,28,Eddy Pineiro(FA),0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.1%
2019,11,29,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,12,1,Chase McLaughlin(TB),3,3,100.0,48,0,2,0,1,0,4,4,1,14.0,14.0,71.0%
2019,12,2,Dustin Hopkins(CLE),4,4,100.0,42,0,1,2,1,0,1,1,1,14.0,14.0,2.0%
2019,12,3,Austin Seibert(FA),2,3,66.7,40,0,1,0,1,0,5,5,1,12.0,12.0,0.7%
2019,12,4,Wil Lutz(DEN),2,2,100.0,41,0,0,1,1,0,4,4,1,11.0,11.0,32.9%
2019,12,5,Matt Prater(FA),3,4,75.0,49,0,2,0,1,0,1,1,1,11.0,11.0,0.9%
2019,12,6,Chris Boswell(PIT),3,3,100.0,47,0,2,0,1,0,1,1,1,11.0,11.0,72.6%
2019,12,7,Younghoe Koo(ATL),3,3,100.0,40,0,1,1,1,0,1,1,1,11.0,11.0,22.0%
2019,12,8,Brett Maher(FA),3,4,75.0,46,0,2,0,1,0,0,0,1,10.0,10.0,1.4%
2019,12,9,Sam Ficken(FA),2,3,66.7,35,0,1,1,0,0,4,4,1,10.0,10.0,0.0%
2019,12,10,Joey Slye(TEN),2,3,66.7,52,0,0,0,1,1,1,3,1,10.0,10.0,2.0%
2019,12,11,Justin Tucker(FA),1,1,100.0,34,0,0,1,0,0,6,6,1,9.0,9.0,10.4%
2019,12,12,Josh Lambo(FA),2,2,100.0,50,0,0,0,1,1,0,0,1,9.0,9.0,0.6%
2019,12,13,Nick Folk(FA),2,4,50.0,44,0,0,0,2,0,1,1,1,9.0,9.0,0.9%
2019,12,14,Ka'imi Fairbairn(HOU),2,2,100.0,36,0,0,2,0,0,2,2,1,8.0,8.0,66.4%
2019,12,15,Stephen Hauschka(FA),2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,8.0,1.4%
2019,12,16,Eddy Pineiro(FA),2,2,100.0,26,0,2,0,0,0,1,2,1,7.0,7.0,1.1%
2019,12,17,Greg Zuerlein(FA),2,2,100.0,46,0,0,1,1,0,0,0,1,7.0,7.0,1.7%
2019,12,18,Jason Sanders(MIA),1,1,100.0,36,0,0,1,0,0,3,3,1,6.0,6.0,43.2%
2019,12,19,Ryan Succop(FA),0,0,0,0,0,0,0,0,0,6,6,1,6.0,6.0,1.5%
2019,12,20,Jason Myers(SEA),1,1,100.0,24,0,1,0,0,0,2,2,1,5.0,5.0,7.2%
2019,12,21,Adam Vinatieri(FA),1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,0.9%
2019,12,22,Matt Gay(WAS),1,1,100.0,32,0,0,1,0,0,2,5,1,5.0,5.0,16.1%
2019,12,23,Randy Bullock(FA),1,1,100.0,27,0,1,0,0,0,1,1,1,4.0,4.0,1.2%
2019,12,24,Brandon McManus(GB),1,1,100.0,45,0,0,0,1,0,0,0,1,4.0,4.0,7.3%
2019,12,25,Daniel Carlson(LV),1,2,50.0,48,0,0,0,1,0,0,0,1,4.0,4.0,15.2%
2019,12,26,Jake Elliott(PHI),1,1,100.0,28,0,1,0,0,0,0,0,1,3.0,3.0,60.7%
2019,12,27,Aldrick Rosas(FA),0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0%
2019,12,28,Mason Crosby(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
2019,13,1,Wil Lutz(DEN),4,4,100.0,47,0,1,0,3,0,2,2,1,17.0,17.0,32.9%
2019,13,2,Brandon McManus(GB),3,3,100.0,53,0,0,1,0,2,2,2,1,15.0,15.0,7.3%
2019,13,3,Jason Sanders(MIA),1,1,100.0,51,0,0,0,0,1,2,3,1,13.1,13.1,43.2%
2019,13,4,Jason Myers(SEA),3,3,100.0,36,0,2,1,0,0,4,4,1,13.0,13.0,7.2%
2019,13,5,Jake Elliott(PHI),3,4,75.0,48,0,0,1,2,0,2,2,1,13.0,13.0,60.7%
2019,13,6,Dustin Hopkins(CLE),3,4,75.0,42,0,1,1,1,0,2,2,1,12.0,12.0,2.0%
2019,13,7,Harrison Butker(KC),1,1,100.0,50,0,0,0,0,1,5,5,1,10.0,10.0,68.5%
2019,13,8,Greg Zuerlein(FA),2,3,66.7,33,0,1,1,0,0,4,4,1,10.0,10.0,1.7%
2019,13,9,Stephen Hauschka(FA),2,3,66.7,41,0,1,0,1,0,2,3,1,9.0,9.0,1.4%
2019,13,10,Randy Bullock(FA),2,3,66.7,47,0,1,0,1,0,2,2,1,9.0,9.0,1.2%
2019,13,11,Michael Badgley(FA),2,3,66.7,46,0,0,1,1,0,2,2,1,9.0,9.0,3.4%
2019,13,12,Justin Tucker(FA),2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,9.0,10.4%
2019,13,13,Chris Boswell(PIT),2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,8.0,72.6%
2019,13,14,Matt Prater(FA),2,2,100.0,25,0,2,0,0,0,2,2,1,8.0,8.0,0.9%
2019,13,15,Mason Crosby(FA),1,1,100.0,47,0,0,0,1,0,4,4,1,8.0,8.0,0.1%
2019,13,16,Matt Gay(WAS),2,2,100.0,37,0,1,1,0,0,2,2,1,8.0,8.0,16.1%
2019,13,17,Aldrick Rosas(FA),2,2,100.0,45,0,1,0,1,0,1,1,1,8.0,8.0,0.0%
2019,13,18,Younghoe Koo(ATL),2,3,66.7,45,0,0,0,2,0,0,1,1,8.0,8.0,22.0%
2019,13,19,Austin Seibert(FA),2,2,100.0,34,0,0,2,0,0,1,1,1,7.0,7.0,0.7%
2019,13,20,Sam Ficken(FA),2,2,100.0,42,0,0,1,1,0,0,0,1,7.0,7.0,0.0%
2019,13,21,Dan Bailey(FA),1,1,100.0,47,0,0,0,1,0,3,4,1,7.0,7.0,1.1%
2019,13,22,Ryan Succop(FA),1,1,100.0,31,0,0,1,0,0,4,4,1,7.0,7.0,1.5%
2019,13,23,Eddy Pineiro(FA),1,1,100.0,30,0,0,1,0,0,3,3,1,6.0,6.0,1.1%
2019,13,24,Josh Lambo(FA),1,1,100.0,53,0,0,0,0,1,0,0,1,5.0,5.0,0.6%
2019,13,25,Robbie Gould(FA),1,2,50.0,32,0,0,1,0,0,2,2,1,5.0,5.0,1.1%
2019,13,26,Adam Vinatieri(FA),1,4,25.0,28,0,1,0,0,0,2,2,1,5.0,5.0,0.9%
2019,13,27,Ka'imi Fairbairn(HOU),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,66.4%
2019,13,28,Kai Forbath(LAR),1,1,100.0,23,0,1,0,0,0,1,2,1,4.0,4.0,2.0%
2019,13,29,Joey Slye(TEN),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,2.0%
2019,13,30,Daniel Carlson(LV),1,2,50.0,34,0,0,1,0,0,0,1,1,3.0,3.0,15.2%
2019,13,31,Brett Maher(FA),0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.4%
2019,13,32,Zane Gonzalez(FA),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,6.3%
2019,13,33,Ryan Santoso(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,13,34,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,14,1,Jason Sanders(MIA),7,8,87.5,53,0,3,2,1,1,0,0,1,24.0,24.0,43.2%
2019,14,2,Younghoe Koo(ATL),4,4,100.0,50,0,1,2,0,1,4,4,1,18.0,18.0,22.0%
2019,14,3,Randy Bullock(FA),4,4,100.0,46,0,1,1,2,0,1,1,1,15.0,15.0,1.2%
2019,14,4,Wil Lutz(DEN),2,2,100.0,55,0,0,0,1,1,4,4,1,13.0,13.0,32.9%
2019,14,5,Harrison Butker(KC),3,3,100.0,48,0,0,1,2,0,2,2,1,13.0,13.0,68.5%
2019,14,6,Robbie Gould(FA),2,2,100.0,41,0,0,1,1,0,6,6,1,13.0,13.0,1.1%
2019,14,7,Sam Ficken(FA),3,3,100.0,44,0,0,1,2,0,1,2,1,12.0,12.0,0.0%
2019,14,8,Stephen Hauschka(FA),3,3,100.0,48,0,0,1,2,0,0,0,1,11.0,11.0,1.4%
2019,14,9,Chris Boswell(PIT),3,3,100.0,37,0,1,2,0,0,2,2,1,11.0,11.0,72.6%
2019,14,10,Chase McLaughlin(TB),2,3,66.7,50,1,0,0,0,1,3,3,1,11.0,11.0,71.0%
2019,14,11,Austin Seibert(FA),2,2,100.0,53,0,0,1,0,1,3,3,1,11.0,11.0,0.7%
2019,14,12,Joey Slye(TEN),2,2,100.0,46,0,0,0,2,0,2,2,1,10.0,10.0,2.0%
2019,14,13,Michael Badgley(FA),1,1,100.0,40,0,0,0,1,0,6,6,1,10.0,10.0,3.4%
2019,14,14,Dan Bailey(FA),2,2,100.0,50,0,1,0,0,1,2,2,1,10.0,10.0,1.1%
2019,14,15,Matt Gay(WAS),1,1,100.0,44,0,0,0,1,0,5,5,1,9.0,9.0,16.1%
2019,14,16,Mason Crosby(FA),2,2,100.0,33,0,0,2,0,0,2,2,1,8.0,8.0,0.1%
2019,14,17,Ka'imi Fairbairn(HOU),1,1,100.0,54,0,0,0,0,1,3,3,1,8.0,8.0,66.4%
2019,14,18,Brandon McManus(GB),1,1,100.0,36,0,0,1,0,0,5,5,1,8.0,8.0,7.3%
2019,14,19,Eddy Pineiro(FA),1,1,100.0,36,0,0,1,0,0,4,4,1,7.0,7.0,1.1%
2019,14,20,Brett Maher(FA),1,2,50.0,31,0,0,1,0,0,3,3,1,6.0,6.0,1.4%
2019,14,21,Ryan Succop(FA),0,1,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,1.5%
2019,14,22,Justin Tucker(FA),1,1,100.0,36,0,0,1,0,0,3,3,1,6.0,6.0,10.4%
2019,14,23,Jason Myers(SEA),2,2,100.0,39,0,0,2,0,0,0,1,1,6.0,6.0,7.2%
2019,14,24,Aldrick Rosas(FA),1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,5.0,0.0%
2019,14,25,Jake Elliott(PHI),1,2,50.0,34,0,0,1,0,0,2,2,1,5.0,5.0,60.7%
2019,14,26,Dustin Hopkins(CLE),1,1,100.0,52,0,0,0,0,1,0,1,1,5.0,5.0,2.0%
2019,14,27,Zane Gonzalez(FA),1,1,100.0,30,0,0,1,0,0,2,2,1,5.0,5.0,6.3%
2019,14,28,Nick Folk(FA),1,2,50.0,29,0,1,0,0,0,1,1,1,4.0,4.0,0.9%
2019,14,29,Greg Zuerlein(FA),0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,1.7%
2019,14,30,Josh Lambo(FA),1,1,100.0,26,0,1,0,0,0,1,1,1,4.0,4.0,0.6%
2019,14,31,Daniel Carlson(LV),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,15.2%
2019,14,32,Matt Prater(FA),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.9%
2019,14,33,Ryan Santoso(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,14,34,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,15,1,Kai Forbath(LAR),3,3,100.0,50,0,0,0,2,1,5,5,1,18.0,18.0,2.0%
2019,15,2,Dan Bailey(FA),4,4,100.0,44,0,2,1,1,0,3,4,1,16.0,16.0,1.1%
2019,15,3,Robbie Gould(FA),3,3,100.0,46,0,1,0,2,0,1,2,1,12.0,12.0,1.1%
2019,15,4,Dustin Hopkins(CLE),2,2,100.0,53,0,0,0,1,1,3,3,1,12.0,12.0,2.0%
2019,15,5,Nick Folk(FA),2,2,100.0,46,0,0,0,2,0,4,4,1,12.0,12.0,0.9%
2019,15,6,Daniel Carlson(LV),3,4,75.0,34,0,1,2,0,0,1,1,1,10.0,10.0,15.2%
2019,15,7,Harrison Butker(KC),3,3,100.0,44,0,2,0,1,0,0,0,1,10.0,10.0,68.5%
2019,15,8,Wil Lutz(DEN),2,2,100.0,33,0,1,1,0,0,4,4,1,10.0,10.0,32.9%
2019,15,9,Josh Lambo(FA),2,2,100.0,43,0,1,0,1,0,2,2,1,9.0,9.0,0.6%
2019,15,10,Jason Sanders(MIA),2,3,66.7,47,0,1,0,1,0,2,2,1,9.0,9.0,43.2%
2019,15,11,Matt Gay(WAS),1,2,50.0,46,0,0,0,1,0,5,5,1,9.0,9.0,16.1%
2019,15,12,Zane Gonzalez(FA),1,1,100.0,21,0,1,0,0,0,5,5,1,8.0,8.0,6.3%
2019,15,13,Joey Slye(TEN),1,1,100.0,52,0,0,0,0,1,3,3,1,8.0,8.0,2.0%
2019,15,14,Randy Bullock(FA),2,2,100.0,48,0,0,1,1,0,1,1,1,8.0,8.0,1.2%
2019,15,15,Austin Seibert(FA),1,2,50.0,44,0,0,0,1,0,3,3,1,7.0,7.0,0.7%
2019,15,16,Jake Elliott(PHI),1,1,100.0,25,0,1,0,0,0,4,4,1,7.0,7.0,60.7%
2019,15,17,Eddy Pineiro(FA),2,2,100.0,30,0,1,1,0,0,1,1,1,7.0,7.0,1.1%
2019,15,18,Jason Myers(SEA),1,1,100.0,30,0,0,1,0,0,3,4,1,6.0,6.0,7.2%
2019,15,19,Matt Prater(FA),1,1,100.0,44,0,0,0,1,0,2,2,1,6.0,6.0,0.9%
2019,15,20,Ka'imi Fairbairn(HOU),1,1,100.0,29,0,1,0,0,0,3,3,1,6.0,6.0,66.4%
2019,15,21,Younghoe Koo(ATL),1,1,100.0,43,0,0,0,1,0,2,2,1,6.0,6.0,22.0%
2019,15,22,Chris Boswell(PIT),1,1,100.0,49,0,0,0,1,0,1,1,1,5.0,5.0,72.6%
2019,15,23,Stephen Hauschka(FA),1,1,100.0,36,0,0,1,0,0,2,2,1,5.0,5.0,1.4%
2019,15,24,Michael Badgley(FA),1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,5.0,3.4%
2019,15,25,Justin Tucker(FA),0,0,0,0,0,0,0,0,0,4,5,1,4.0,4.0,10.4%
2019,15,26,Aldrick Rosas(FA),0,0,0,0,0,0,0,0,0,4,5,1,4.0,4.0,0.0%
2019,15,27,Brandon McManus(GB),1,1,100.0,32,0,0,1,0,0,0,0,1,3.0,3.0,7.3%
2019,15,28,Mason Crosby(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.1%
2019,15,29,Ryan Succop(FA),0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.5%
2019,15,30,Greg Zuerlein(FA),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.7%
2019,15,31,Chase McLaughlin(TB),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,71.0%
2019,15,32,Sam Ficken(FA),0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0%
2019,15,33,Ryan Santoso(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,15,34,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2019,16,1,Sam Ficken(FA),3,3,100.0,54,0,0,1,1,1,1,1,1,13.0,13.0,0.0%
2019,16,2,Nick Folk(FA),3,3,100.0,51,0,1,1,0,1,1,1,1,12.0,12.0,0.9%
2019,16,3,Matt Gay(WAS),2,3,66.7,50,0,0,0,1,1,2,2,1,11.0,11.0,16.1%
2019,16,4,Kai Forbath(LAR),3,3,100.0,49,0,0,1,2,0,0,0,1,11.0,11.0,2.0%
2019,16,5,Ka'imi Fairbairn(HOU),3,3,100.0,37,0,1,2,0,0,2,2,1,11.0,11.0,66.4%
2019,16,6,Harrison Butker(KC),2,2,100.0,56,0,0,1,0,1,2,3,1,10.0,10.0,68.5%
2019,16,7,Zane Gonzalez(FA),2,3,66.7,46,0,1,0,1,0,3,3,1,10.0,10.0,6.3%
2019,16,8,Mason Crosby(FA),3,3,100.0,42,1,0,1,1,0,0,1,1,10.0,10.0,0.1%
