year,week,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
2021,8,16,Michael Badgley(FA),1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,7.0,3.4%
2021,8,17,Evan McPherson(CIN),1,1,100.0,21,0,1,0,0,0,4,4,1,7.0,7.0,43.6%
2021,8,18,Jason Myers(SEA),1,1,100.0,31,0,0,1,0,0,4,4,1,7.0,7.0,7.2%
2021,8,19,Mason Crosby(FA),1,1,100.0,21,0,1,0,0,0,3,3,1,6.0,6.0,0.1%
2021,8,20,Chris Blewitt(FA),1,3,33.3,52,0,0,0,0,1,1,1,1,6.0,6.0,0.1%
2021,8,21,Brandon McManus(GB),1,2,50.0,45,0,0,0,1,0,2,2,1,6.0,6.0,7.3%
2021,8,22,Jason Sanders(MIA),1,2,50.0,51,0,0,0,0,1,0,0,1,5.0,5.0,43.2%
2021,8,23,Graham Gano(NYG),1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,2.3%
2021,8,24,Chase McLaughlin(TB),1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,4.0,71.0%
2021,8,25,Matt Prater(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.9%
2021,8,26,Ryan Succop(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,1.5%
2021,8,27,Chris Boswell(PIT),1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,3.0,72.6%
2021,8,28,Ka'imi Fairbairn(HOU),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,66.4%
2021,8,29,Matthew Wright(CAR),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,2.0%
2021,8,30,Austin Seibert(FA),0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
2021,8,31,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,9,1,Chris Boswell(PIT),3,3,100.0,54,0,0,0,1,2,2,3,1,16.0,16.0,72.6%
2021,9,2,Brandon McManus(GB),3,4,75.0,53,0,1,0,1,1,1,2,1,13.0,13.0,7.3%
2021,9,3,Matt Gay(WAS),3,3,100.0,54,0,1,1,0,1,1,1,1,12.0,12.0,16.1%
2021,9,4,Matthew Wright(CAR),3,4,75.0,55,0,1,1,0,1,0,0,1,11.0,11.0,2.0%
2021,9,5,Chase McLaughlin(TB),2,3,66.7,28,0,2,0,0,0,5,5,1,11.0,11.0,71.0%
2021,9,6,Graham Gano(NYG),3,3,100.0,38,0,0,3,0,0,2,2,1,11.0,11.0,2.3%
2021,9,7,Daniel Carlson(LV),3,4,75.0,32,0,2,1,0,0,1,1,1,10.0,10.0,15.2%
2021,9,8,Ka'imi Fairbairn(HOU),3,3,100.0,40,0,1,1,1,0,0,0,1,10.0,10.0,66.4%
2021,9,9,Justin Tucker(FA),2,2,100.0,37,0,0,2,0,0,4,4,1,10.0,10.0,10.4%
2021,9,10,Younghoe Koo(ATL),2,2,100.0,32,0,1,1,0,0,3,3,1,9.0,9.0,22.0%
2021,9,11,Brian Johnson(FA),2,2,100.0,52,0,0,1,0,1,1,1,1,9.0,9.0,1.7%
2021,9,12,Michael Badgley(FA),1,1,100.0,39,0,0,1,0,0,6,6,1,9.0,9.0,3.4%
2021,9,13,Harrison Butker(KC),2,2,100.0,55,0,1,0,0,1,1,1,1,9.0,9.0,68.5%
2021,9,14,Cairo Santos(CHI),2,3,66.7,30,0,1,1,0,0,3,3,1,9.0,9.0,14.0%
2021,9,15,Zane Gonzalez(FA),2,2,100.0,49,0,0,1,1,0,0,0,1,7.0,7.0,6.3%
2021,9,16,Tyler Bass(BUF),2,2,100.0,41,0,1,0,1,0,0,0,1,7.0,7.0,61.2%
2021,9,17,Greg Joseph(SF),1,1,100.0,36,0,0,1,0,0,4,4,1,7.0,7.0,0.6%
2021,9,18,Dustin Hopkins(CLE),2,2,100.0,30,0,1,1,0,0,1,2,1,7.0,7.0,2.0%
2021,9,19,Matt Prater(FA),1,1,100.0,26,0,1,0,0,0,4,4,1,7.0,7.0,0.9%
2021,9,20,Jason Sanders(MIA),1,1,100.0,42,0,0,0,1,0,2,2,1,6.0,6.0,43.2%
2021,9,21,Nick Folk(FA),1,2,50.0,37,0,0,1,0,0,3,3,1,6.0,6.0,0.9%
2021,9,22,Jake Elliott(PHI),1,1,100.0,24,0,1,0,0,0,3,3,1,6.0,6.0,60.7%
2021,9,23,Matt Ammendola(FA),1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,6.0,0.0%
2021,9,24,Robbie Gould(FA),1,1,100.0,26,0,1,0,0,0,2,2,1,5.0,5.0,1.1%
2021,9,25,Randy Bullock(FA),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,1.2%
2021,9,26,Evan McPherson(CIN),1,1,100.0,27,0,1,0,0,0,1,1,1,4.0,4.0,43.6%
2021,9,27,Mason Crosby(FA),0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.1%
2021,9,28,Greg Zuerlein(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%
2021,10,1,Zane Gonzalez(FA),4,4,100.0,49,0,1,0,3,0,2,2,1,17.0,17.0,6.3%
2021,10,2,Jake Elliott(PHI),3,3,100.0,52,0,1,1,0,1,3,3,1,14.0,14.0,60.7%
2021,10,3,Harrison Butker(KC),2,3,66.7,40,0,0,1,1,0,5,5,1,12.0,12.0,68.5%
2021,10,4,Chris Boswell(PIT),3,3,100.0,51,0,2,0,0,1,1,1,1,12.0,12.0,72.6%
2021,10,5,Joey Slye(TEN),3,3,100.0,46,0,2,0,1,0,2,2,1,12.0,12.0,2.0%
2021,10,6,Randy Bullock(FA),3,3,100.0,36,0,1,2,0,0,2,2,1,11.0,11.0,1.2%
2021,10,7,Michael Badgley(FA),3,3,100.0,37,0,2,1,0,0,2,2,1,11.0,11.0,3.4%
2021,10,8,Jason Sanders(MIA),3,3,100.0,31,0,2,1,0,0,1,1,1,10.0,10.0,43.2%
2021,10,9,Greg Joseph(SF),2,2,100.0,46,0,0,1,1,0,3,3,1,10.0,10.0,0.6%
2021,10,10,Robbie Gould(FA),1,1,100.0,50,0,0,0,0,1,4,4,1,9.0,9.0,1.1%
2021,10,11,Tyler Bass(BUF),1,1,100.0,29,0,1,0,0,0,6,6,1,9.0,9.0,61.2%
2021,10,12,Dustin Hopkins(CLE),2,2,100.0,46,0,1,0,1,0,2,2,1,9.0,9.0,2.0%
2021,10,13,Nick Folk(FA),1,1,100.0,38,0,0,1,0,0,6,6,1,9.0,9.0,0.9%
2021,10,14,Ryan Succop(FA),2,2,100.0,31,0,1,1,0,0,1,2,1,7.0,7.0,1.5%
2021,10,15,Brandon McManus(GB),2,3,66.7,28,0,2,0,0,0,1,1,1,7.0,7.0,7.3%
2021,10,16,Matt Ammendola(FA),1,1,100.0,48,0,0,0,1,0,2,2,1,6.0,6.0,0.0%
2021,10,17,Matthew Wright(CAR),1,2,50.0,56,0,0,0,0,1,0,1,1,5.0,5.0,2.0%
2021,10,18,Mason Crosby(FA),1,2,50.0,27,0,1,0,0,0,2,2,1,5.0,5.0,0.1%
2021,10,19,Matt Prater(FA),1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,0.9%
2021,10,20,Lirim Hajrullahu(FA),0,0,0,0,0,0,0,0,0,5,5,1,5.0,5.0,1.3%
2021,10,21,Justin Tucker(FA),1,2,50.0,46,0,0,0,1,0,1,1,1,5.0,5.0,10.4%
2021,10,22,Matt Gay(WAS),1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,4.0,16.1%
2021,10,23,Ryan Santoso(FA),1,2,50.0,20,0,1,0,0,0,1,2,1,4.0,4.0,0.0%
2021,10,24,Younghoe Koo(ATL),1,1,100.0,35,0,0,1,0,0,0,0,1,3.0,3.0,22.0%
2021,10,25,Brian Johnson(FA),1,1,100.0,20,0,1,0,0,0,0,2,1,3.0,3.0,1.7%
2021,10,26,Daniel Carlson(LV),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,15.2%
2021,10,27,Chase McLaughlin(TB),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,71.0%
2021,10,28,Jason Myers(SEA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.2%
2021,10,29,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,11,1,Evan McPherson(CIN),4,4,100.0,54,0,0,0,1,3,2,3,1,21.0,21.0,43.6%
2021,11,2,Jake Elliott(PHI),4,4,100.0,50,0,0,2,1,1,4,4,1,19.0,19.0,60.7%
2021,11,3,Nick Folk(FA),4,4,100.0,53,0,0,2,1,1,1,2,1,16.0,16.0,0.9%
2021,11,4,Chris Boswell(PIT),3,3,100.0,45,0,0,2,1,0,4,4,1,14.0,14.0,72.6%
2021,11,5,Robbie Gould(FA),3,3,100.0,48,0,1,0,2,0,3,3,1,14.0,14.0,1.1%
2021,11,6,Ryan Succop(FA),3,3,100.0,40,0,1,1,1,0,3,3,1,13.0,13.0,1.5%
2021,11,7,Dustin Hopkins(CLE),2,2,100.0,41,0,0,1,1,0,5,5,1,12.0,12.0,2.0%
2021,11,8,Michael Badgley(FA),2,2,100.0,36,0,0,2,0,0,5,5,1,11.0,11.0,3.4%
2021,11,9,Ka'imi Fairbairn(HOU),3,3,100.0,43,0,1,1,1,0,1,2,1,11.0,11.0,66.4%
2021,11,10,Justin Tucker(FA),3,3,100.0,46,0,1,1,1,0,1,1,1,11.0,11.0,10.4%
2021,11,11,Greg Joseph(SF),2,2,100.0,51,0,1,0,0,1,2,3,1,10.0,10.0,0.6%
2021,11,12,Greg Zuerlein(FA),3,3,100.0,48,0,0,2,1,0,0,0,1,10.0,10.0,1.7%
2021,11,13,Mason Crosby(FA),1,2,50.0,54,0,0,0,0,1,4,4,1,9.0,9.0,0.1%
2021,11,14,Harrison Butker(KC),2,3,66.7,53,0,0,1,0,1,1,2,1,9.0,9.0,68.5%
2021,11,15,Joey Slye(TEN),2,2,100.0,36,0,1,1,0,0,3,3,1,9.0,9.0,2.0%
2021,11,16,Daniel Carlson(LV),2,2,100.0,47,0,1,0,1,0,1,1,1,8.0,8.0,15.2%
2021,11,17,Matt Prater(FA),1,3,33.3,53,0,0,0,0,1,2,3,1,7.0,7.0,0.9%
2021,11,18,Jason Myers(SEA),2,2,100.0,27,0,2,0,0,0,1,1,1,7.0,7.0,7.2%
2021,11,19,Jason Sanders(MIA),1,2,50.0,24,0,1,0,0,0,3,3,1,6.0,6.0,43.2%
2021,11,20,Matt Ammendola(FA),1,3,33.3,35,0,0,1,0,0,2,2,1,5.0,5.0,0.0%
2021,11,21,Aldrick Rosas(FA),1,1,100.0,43,0,0,0,1,0,1,1,1,5.0,5.0,0.0%
2021,11,22,Brett Maher(FA),1,1,100.0,28,0,1,0,0,0,2,3,1,5.0,5.0,1.4%
2021,11,23,Matthew Wright(CAR),1,1,100.0,30,0,0,1,0,0,1,1,1,4.0,4.0,2.0%
2021,11,24,Graham Gano(NYG),1,1,100.0,37,0,0,1,0,0,1,1,1,4.0,4.0,2.3%
2021,11,25,Zane Gonzalez(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,6.3%
2021,11,26,Cairo Santos(CHI),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,14.0%
2021,11,27,Chase McLaughlin(TB),0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,71.0%
2021,11,28,Randy Bullock(FA),0,0,0,0,0,0,0,0,0,1,2,1,1.0,1.0,1.2%
2021,11,29,Tyler Bass(BUF),0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,61.2%
2021,11,30,Younghoe Koo(ATL),0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0%
2021,11,31,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,12,1,Daniel Carlson(LV),5,5,100.0,56,0,2,1,1,1,3,3,1,21.0,21.0,15.2%
2021,12,2,Nick Folk(FA),5,6,83.3,52,0,2,1,1,1,3,3,1,21.0,21.0,0.9%
2021,12,3,Evan McPherson(CIN),2,2,100.0,51,0,0,1,0,1,5,5,1,13.0,13.0,43.6%
2021,12,4,Justin Tucker(FA),3,3,100.0,52,0,1,0,1,1,1,1,1,13.0,13.0,10.4%
2021,12,5,Mason Crosby(FA),3,4,75.0,45,0,2,0,1,0,3,3,1,13.0,13.0,0.1%
2021,12,6,Cairo Santos(CHI),3,4,75.0,43,0,2,0,1,0,1,1,1,11.0,11.0,14.0%
2021,12,7,Robbie Gould(FA),2,3,66.7,46,0,1,0,1,0,4,4,1,11.0,11.0,1.1%
2021,12,8,Jason Sanders(MIA),2,2,100.0,46,0,0,1,1,0,3,4,1,10.0,10.0,43.2%
2021,12,9,Greg Zuerlein(FA),2,3,66.7,45,0,1,0,1,0,1,2,1,8.0,8.0,1.7%
2021,12,10,Matt Gay(WAS),2,2,100.0,39,0,0,2,0,0,2,2,1,8.0,8.0,16.1%
2021,12,11,Ryan Succop(FA),1,1,100.0,25,0,1,0,0,0,5,5,1,8.0,8.0,1.5%
2021,12,12,Michael Badgley(FA),1,1,100.0,45,0,0,0,1,0,4,4,1,8.0,8.0,3.4%
2021,12,13,Matt Ammendola(FA),2,3,66.7,37,0,0,2,0,0,1,1,1,7.0,7.0,0.0%
2021,12,14,Tyler Bass(BUF),1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,7.0,61.2%
2021,12,15,Graham Gano(NYG),2,3,66.7,39,0,0,2,0,0,1,1,1,7.0,7.0,2.3%
2021,12,16,Matthew Wright(CAR),2,2,100.0,34,0,1,1,0,0,0,0,1,6.0,6.0,2.0%
2021,12,17,Zane Gonzalez(FA),1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,5.0,6.3%
2021,12,18,Chase McLaughlin(TB),1,2,50.0,46,0,0,0,1,0,1,1,1,5.0,5.0,71.0%
2021,12,19,Chris Boswell(PIT),1,1,100.0,40,0,0,0,1,0,1,1,1,5.0,5.0,72.6%
2021,12,20,Brandon McManus(GB),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,7.3%
2021,12,21,Joey Slye(TEN),1,1,100.0,23,0,1,0,0,0,0,1,1,3.0,3.0,2.0%
2021,12,22,Younghoe Koo(ATL),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,22.0%
2021,12,23,Ka'imi Fairbairn(HOU),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,66.4%
2021,12,24,Riley Patterson(FA),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,1.0%
2021,12,25,Greg Joseph(SF),0,0,0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.6%
2021,12,26,Jason Myers(SEA),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,7.2%
2021,12,27,Dustin Hopkins(CLE),0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,2.0%
2021,12,28,Randy Bullock(FA),0,1,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,1.2%
2021,12,29,Jake Elliott(PHI),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,60.7%
2021,12,30,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,12,31,Brett Maher(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%
2021,13,1,Jake Elliott(PHI),4,4,100.0,46,0,0,2,2,0,3,3,1,17.0,17.0,60.7%
2021,13,2,Matt Gay(WAS),3,3,100.0,44,0,0,1,2,0,4,4,1,15.0,15.0,16.1%
2021,13,3,Riley Patterson(FA),3,3,100.0,49,0,0,1,2,0,2,2,1,13.0,13.0,1.0%
2021,13,4,Harrison Butker(KC),3,3,100.0,56,0,1,0,1,1,1,2,1,13.0,13.0,68.5%
2021,13,5,Daniel Carlson(LV),3,3,100.0,52,0,0,2,0,1,0,0,1,11.0,11.0,15.2%
2021,13,6,Dustin Hopkins(CLE),2,2,100.0,43,0,0,0,2,0,3,4,1,11.0,11.0,2.0%
2021,13,7,Greg Zuerlein(FA),2,2,100.0,55,0,0,1,0,1,3,3,1,11.0,11.0,1.7%
2021,13,8,Graham Gano(NYG),3,4,75.0,51,0,0,2,0,1,0,0,1,11.0,11.0,2.3%
2021,13,9,Jason Sanders(MIA),2,3,66.7,48,0,0,0,2,0,2,2,1,10.0,10.0,43.2%
2021,13,10,Greg Joseph(SF),3,3,100.0,41,0,0,2,1,0,0,0,1,10.0,10.0,0.6%
2021,13,11,Matt Prater(FA),2,2,100.0,33,0,1,1,0,0,3,3,1,9.0,9.0,0.9%
2021,13,12,Chris Boswell(PIT),2,2,100.0,53,0,0,0,1,1,0,1,1,9.0,9.0,72.6%
2021,13,13,Robbie Gould(FA),1,1,100.0,50,0,0,0,0,1,2,3,1,7.0,7.0,1.1%
2021,13,14,Justin Tucker(FA),2,2,100.0,35,0,1,1,0,0,1,1,1,7.0,7.0,10.4%
2021,13,15,Michael Badgley(FA),1,2,50.0,23,0,1,0,0,0,4,4,1,7.0,7.0,3.4%
2021,13,16,Nick Folk(FA),2,2,100.0,41,0,0,1,1,0,0,0,1,7.0,7.0,0.9%
2021,13,17,Brian Johnson(FA),1,1,100.0,48,0,0,0,1,0,2,2,1,6.0,6.0,1.7%
2021,13,18,Brett Maher(FA),1,2,50.0,42,0,0,0,1,0,2,2,1,6.0,6.0,1.4%
2021,13,19,Ryan Succop(FA),1,1,100.0,31,0,0,1,0,0,3,4,1,6.0,6.0,1.5%
2021,13,20,Evan McPherson(CIN),1,1,100.0,48,0,0,0,1,0,1,2,1,5.0,5.0,43.6%
2021,13,21,Younghoe Koo(ATL),1,1,100.0,21,0,1,0,0,0,2,2,1,5.0,5.0,22.0%
2021,13,22,Brandon McManus(GB),1,1,100.0,42,0,0,0,1,0,0,0,1,4.0,4.0,7.3%
2021,13,23,Tyler Bass(BUF),1,2,50.0,35,0,0,1,0,0,1,1,1,4.0,4.0,61.2%
2021,13,24,Jason Myers(SEA),0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,7.2%
2021,13,25,Cairo Santos(CHI),0,0,0,0,0,0,0,0,0,2,2,1,2.0,2.0,14.0%
2021,13,26,Matthew Wright(CAR),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,2.0%
2021,13,27,Alex Kessman(FA),0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.6%
2021,13,28,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,13,29,Ka'imi Fairbairn(HOU),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,66.4%
2021,14,1,Matt Prater(FA),3,3,100.0,53,0,0,0,1,2,2,2,1,16.0,16.0,0.9%
2021,14,2,Justin Tucker(FA),3,3,100.0,55,0,0,0,1,2,1,1,1,15.0,15.0,10.4%
2021,14,3,Harrison Butker(KC),2,2,100.0,54,0,0,1,0,1,6,6,1,14.0,14.0,68.5%
2021,14,4,Matt Gay(WAS),3,3,100.0,55,0,0,2,0,1,3,3,1,14.0,14.0,16.1%
2021,14,5,Cairo Santos(CHI),3,3,100.0,44,0,1,0,2,0,3,3,1,14.0,14.0,14.0%
2021,14,6,Dustin Hopkins(CLE),3,3,100.0,39,0,2,1,0,0,4,4,1,13.0,13.0,2.0%
2021,14,7,Greg Zuerlein(FA),4,4,100.0,38,0,1,3,0,0,1,1,1,13.0,13.0,1.7%
2021,14,8,Greg Joseph(SF),3,4,75.0,42,0,1,1,1,0,3,4,1,13.0,13.0,0.6%
2021,14,9,Evan McPherson(CIN),3,4,75.0,41,0,1,1,1,0,2,2,1,12.0,12.0,43.6%
2021,14,10,Brett Maher(FA),3,3,100.0,37,0,1,2,0,0,3,3,1,12.0,12.0,1.4%
2021,14,11,Younghoe Koo(ATL),3,3,100.0,48,0,0,2,1,0,2,2,1,12.0,12.0,22.0%
2021,14,12,Eddy Pineiro(FA),3,3,100.0,46,0,0,2,1,0,0,0,1,10.0,10.0,1.1%
2021,14,13,Brandon McManus(GB),1,1,100.0,52,0,0,0,0,1,5,5,1,10.0,10.0,7.3%
2021,14,14,Mason Crosby(FA),1,1,100.0,20,0,1,0,0,0,6,6,1,9.0,9.0,0.1%
2021,14,15,Ryan Succop(FA),2,2,100.0,24,0,2,0,0,0,3,3,1,9.0,9.0,1.5%
2021,14,16,Ka'imi Fairbairn(HOU),2,2,100.0,61,0,1,0,0,1,1,1,1,9.0,9.0,66.4%
2021,14,17,Randy Bullock(FA),2,3,66.7,44,0,1,0,1,0,2,2,1,9.0,9.0,1.2%
2021,14,18,Tyler Bass(BUF),2,2,100.0,25,0,2,0,0,0,3,3,1,9.0,9.0,61.2%
2021,14,19,Robbie Gould(FA),2,3,66.7,33,0,1,1,0,0,2,2,1,8.0,8.0,1.1%
2021,14,20,Chase McLaughlin(TB),1,2,50.0,43,0,0,0,1,0,3,3,1,7.0,7.0,71.0%
2021,14,21,Jason Myers(SEA),2,2,100.0,38,0,0,2,0,0,1,3,1,7.0,7.0,7.2%
2021,14,22,Riley Patterson(FA),1,1,100.0,36,0,0,1,0,0,1,1,1,4.0,4.0,1.0%
2021,14,23,Zane Gonzalez(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,6.3%
2021,14,24,Daniel Carlson(LV),1,1,100.0,26,0,1,0,0,0,0,1,1,3.0,3.0,15.2%
2021,14,25,Chris Boswell(PIT),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,72.6%
2021,14,26,Graham Gano(NYG),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,2.3%
2021,14,27,Matthew Wright(CAR),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%
2021,14,28,Brian Johnson(FA),0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.7%
2021,14,29,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,15,1,Ka'imi Fairbairn(HOU),3,3,100.0,52,0,1,0,0,2,3,3,1,16.0,16.0,66.4%
2021,15,2,Chris Boswell(PIT),4,5,80.0,48,0,1,1,2,0,1,1,1,15.0,15.0,72.6%
2021,15,3,Riley Patterson(FA),3,3,100.0,47,0,0,1,2,0,3,3,1,14.0,14.0,1.0%
2021,15,4,Evan McPherson(CIN),3,3,100.0,58,0,1,0,0,2,0,0,1,13.0,13.0,43.6%
2021,15,5,Daniel Carlson(LV),3,3,100.0,48,0,1,0,2,0,1,1,1,12.0,12.0,15.2%
2021,15,6,Michael Badgley(FA),2,3,66.7,41,0,1,0,1,0,3,3,1,10.0,10.0,3.4%
2021,15,7,Greg Zuerlein(FA),3,3,100.0,42,0,2,0,1,0,0,2,1,10.0,10.0,1.7%
2021,15,8,Brett Maher(FA),3,3,100.0,42,0,0,2,1,0,0,0,1,10.0,10.0,1.4%
2021,15,9,Matthew Wright(CAR),3,3,100.0,38,0,1,2,0,0,1,1,1,10.0,10.0,2.0%
2021,15,10,Matt Gay(WAS),2,2,100.0,55,0,0,1,0,1,2,2,1,10.0,10.0,16.1%
2021,15,11,Jake Elliott(PHI),2,2,100.0,37,0,1,1,0,0,3,3,1,9.0,9.0,60.7%
2021,15,12,Harrison Butker(KC),2,2,100.0,33,0,0,2,0,0,2,2,1,8.0,8.0,68.5%
2021,15,13,Younghoe Koo(ATL),2,2,100.0,48,0,1,0,1,0,1,1,1,8.0,8.0,22.0%
2021,15,14,Jason Sanders(MIA),1,1,100.0,24,0,1,0,0,0,4,4,1,7.0,7.0,43.2%
2021,15,15,Graham Gano(NYG),2,2,100.0,42,0,0,1,1,0,0,0,1,7.0,7.0,2.3%
2021,15,16,Randy Bullock(FA),2,2,100.0,32,0,1,1,0,0,1,1,1,7.0,7.0,1.2%
2021,15,17,Mason Crosby(FA),1,1,100.0,29,0,1,0,0,0,4,4,1,7.0,7.0,0.1%
2021,15,18,Robbie Gould(FA),1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,7.0,1.1%
2021,15,19,Tyler Bass(BUF),1,1,100.0,26,0,1,0,0,0,4,4,1,7.0,7.0,61.2%
2021,15,20,Matt Prater(FA),2,2,100.0,29,0,2,0,0,0,0,0,1,6.0,6.0,0.9%
2021,15,21,Eddy Pineiro(FA),1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,6.0,1.1%
2021,15,22,Justin Tucker(FA),1,1,100.0,38,0,0,1,0,0,3,3,1,6.0,6.0,10.4%
2021,15,23,Brandon McManus(GB),1,2,50.0,54,0,0,0,0,1,1,1,1,6.0,6.0,7.3%
2021,15,24,Brian Johnson(FA),1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,5.0,1.7%
2021,15,25,Greg Joseph(SF),1,1,100.0,37,0,0,1,0,0,2,2,1,5.0,5.0,0.6%
2021,15,26,Nick Folk(FA),1,1,100.0,25,0,1,0,0,0,2,2,1,5.0,5.0,0.9%
2021,15,27,Jason Myers(SEA),1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,4.0,7.2%
2021,15,28,Dustin Hopkins(CLE),0,0,0,0,0,0,0,0,0,4,4,1,4.0,4.0,2.0%
2021,15,29,Cairo Santos(CHI),1,2,50.0,34,0,0,1,0,0,0,0,1,3.0,3.0,14.0%
2021,15,30,Chase McLaughlin(TB),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,71.0%
2021,15,31,Ryan Succop(FA),0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%
2021,15,32,Ty Long(FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%
2021,16,1,Ryan Succop(FA),4,4,100.0,48,0,1,1,2,0,2,2,1,16.0,16.0,1.5%
2021,16,2,Elliott Fry(FA),3,4,75.0,44,0,0,2,1,0,3,4,1,13.0,13.0,1.5%
2021,16,3,Dominik Eberle(FA),2,3,66.7,51,0,1,0,0,1,5,5,1,13.0,13.0,1.0%
2021,16,4,Dustin Hopkins(CLE),3,3,100.0,50,0,0,1,1,1,0,0,1,12.0,12.0,2.0%
2021,16,5,Matt Gay(WAS),3,3,100.0,32,0,1,2,0,0,3,3,1,12.0,12.0,16.1%
2021,16,6,Greg Joseph(SF),3,3,100.0,44,0,2,0,1,0,2,2,1,12.0,12.0,0.6%
2021,16,7,Matthew Wright(CAR),3,3,100.0,45,0,1,0,2,0,0,0,1,11.0,11.0,2.0%
2021,16,8,Younghoe Koo(ATL),2,2,100.0,53,0,0,0,1,1,2,2,1,11.0,11.0,22.0%
2021,16,9,Evan McPherson(CIN),2,3,66.7,36,0,0,2,0,0,5,5,1,11.0,11.0,43.6%
2021,16,10,Brandon McManus(GB),2,3,66.7,55,0,0,0,1,1,1,1,1,10.0,10.0,7.3%
2021,16,11,Jake Elliott(PHI),2,3,66.7,37,0,1,1,0,0,4,4,1,10.0,10.0,60.7%
2021,16,12,Riley Patterson(FA),3,3,100.0,37,0,2,1,0,0,1,1,1,10.0,10.0,1.0%
2021,16,13,Randy Bullock(FA),2,2,100.0,44,0,0,1,1,0,2,2,1,9.0,9.0,1.2%
2021,16,14,Michael Badgley(FA),2,3,66.7,41,0,0,1,1,0,2,2,1,9.0,9.0,3.4%
2021,16,15,Tyler Bass(BUF),2,2,100.0,34,0,1,1,0,0,3,3,1,9.0,9.0,61.2%
2021,16,16,Eddy Pineiro(FA),2,2,100.0,42,0,1,0,1,0,2,3,1,9.0,9.0,1.1%
2021,16,17,Jason Sanders(MIA),2,3,66.7,48,0,0,1,1,0,2,2,1,9.0,9.0,43.2%
