year,week,Rank,Player,Rush_ATT,Rush_YDS,Rush_Y/A,LG,20+,Rush_TD,Rec_REC,Rec_TGT,Rec_YDS,Rec_Y/R,Rec_TD,FL,G,FPTS,FPTS/G,ROST
2019,2,66,Giovani Bernard(FA),6,6,1.0,5,0,0,1,3,7,7.0,0,0,1,1.3,1.3,0.0%
2019,2,67,Kalen Ballage(FA),4,6,1.5,3,0,0,1,5,6,6.0,0,0,1,1.2,1.2,0.0%
2019,2,68,Kyle Juszczyk(SF),1,6,6.0,6,0,0,1,2,5,5.0,0,0,1,1.1,1.1,1.4%
2019,2,69,Gus Edwards(FA),3,11,3.7,4,0,0,0,0,0,0,0,0,1,1.1,1.1,2.4%
2019,2,70,Ronald Jones II(FA),4,9,2.3,12,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%
2019,2,71,Dare Ogunbowale(HOU),0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,1.5%
2019,2,72,C.J. Anderson(FA),5,8,1.6,7,0,0,0,0,0,0,0,0,1,0.8,0.8,1.0%
2019,2,73,Darren Sproles(FA),0,0,0,0,0,0,2,3,5,2.5,0,0,1,0.5,0.5,0.1%
2019,2,74,Jalen Richard(FA),2,3,1.5,3,0,0,2,3,2,1.0,0,0,1,0.5,0.5,1.0%
2019,2,75,Patrick DiMarco(FA),1,1,1.0,1,0,0,1,1,3,3.0,0,0,1,0.4,0.4,1.0%
2019,2,76,James Develin(FA),2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%
2019,2,77,Patrick Ricard(BAL),0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.8%
2019,2,78,Derek Watt(FA),0,0,0,0,0,0,1,2,3,3.0,0,0,1,0.3,0.3,0.0%
2019,2,79,J.D. McKissic(FA),2,2,1.0,4,0,0,0,0,0,0,0,0,1,0.2,0.2,1.0%
2019,2,80,Ameer Abdullah(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.0%
2019,2,81,Darwin Thompson(FA),1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%
2019,2,82,Mike Davis(FA),3,1,0.3,2,0,0,0,0,0,0,0,0,1,0.1,0.1,1.0%
2019,2,83,Anthony Sherman(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%
2019,2,84,Zach Line(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2019,2,85,Cordarrelle Patterson(PIT),2,50,25.0,46,1,0,0,0,0,0,0,0,1,0.0,0.0,1.2%
2019,2,86,Jamize Olawale(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,87,Kenjon Barner(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,88,Mike Boone(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2019,2,89,Buddy Howell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,90,Nick Bawden(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,91,Trenton Cannon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,92,Darrel Williams(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,93,Cethan Carter(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,94,T.J. Logan(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,95,Samaje Perine(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.6%
2019,2,96,Wayne Gallman Jr.(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2019,2,97,Alex Armah Jr.(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,98,Andrew Beck(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,99,Cullen Gillaspia(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,100,Chandler Cox(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,101,Travis Homer(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2019,2,102,Reggie Bonnafon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,103,Alec Ingold(MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
2019,2,104,Ryquell Armstead(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%
2019,2,105,Patrick Laird(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,106,T.J. Yeldon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,107,Keith Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,108,Danny Vitale(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,109,Dwayne Washington(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,110,Elijhaa Penny(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,111,C.J. Ham(MIN),0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.6%
2019,2,112,D.J. Foster(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,113,Tyler Ervin(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,114,Devontae Booker(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,2,115,Corey Clement(FA),0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%
2019,3,1,Mark Ingram II(FA),16,103,6.4,21,1,3,4,4,32,8.0,0,0,1,31.5,31.5,0.6%
2019,3,2,Alvin Kamara(NO),16,69,4.3,16,0,1,9,10,92,10.2,1,0,1,28.1,28.1,95.0%
2019,3,3,Phillip Lindsay(FA),21,81,3.9,9,0,2,4,5,49,12.3,0,0,1,25.0,25.0,0.0%
2019,3,4,Christian McCaffrey(SF),24,153,6.4,76,1,1,3,4,35,11.7,0,0,1,24.8,24.8,98.5%
2019,3,5,Dalvin Cook(FA),16,110,6.9,25,1,1,4,5,33,8.3,0,0,1,20.3,20.3,0.6%
2019,3,6,LeSean McCoy(FA),8,54,6.8,25,1,1,3,3,26,8.7,1,0,1,20.0,20.0,2.0%
2019,3,7,Tony Pollard(TEN),13,103,7.9,28,1,1,3,3,25,8.3,0,0,1,18.8,18.8,88.9%
2019,3,8,Joe Mixon(HOU),15,60,4.0,14,0,0,2,2,34,17.0,1,0,1,15.4,15.4,96.6%
2019,3,9,Frank Gore(FA),14,76,5.4,22,1,1,2,2,13,6.5,0,0,1,14.9,14.9,8.4%
2019,3,10,Marlon Mack(FA),16,74,4.6,26,1,1,2,3,14,7.0,0,0,1,14.8,14.8,0.0%
2019,3,11,Aaron Jones Sr.(MIN),10,19,1.9,7,0,2,1,1,4,4.0,0,0,1,14.3,14.3,90.4%
2019,3,12,Ezekiel Elliott(FA),19,125,6.6,18,0,0,2,3,14,7.0,0,0,1,13.9,13.9,5.1%
2019,3,13,Jeff Wilson Jr.(FA),8,18,2.3,5,0,2,0,1,0,0,0,0,1,13.8,13.8,1.0%
2019,3,14,Nick Chubb(HOU),23,96,4.2,13,0,0,4,7,35,8.8,0,0,1,13.1,13.1,39.7%
2019,3,15,Rex Burkhead(FA),11,47,4.3,8,0,1,6,7,22,3.7,0,0,1,12.9,12.9,10.0%
2019,3,16,David Johnson(FA),11,37,3.4,15,0,0,6,9,28,4.7,1,0,1,12.5,12.5,0.0%
2019,3,17,Ronald Jones II(FA),14,80,5.7,25,1,0,1,1,41,41.0,0,0,1,12.1,12.1,0.0%
2019,3,18,Alexander Mattison(MIA),12,58,4.8,21,1,1,0,0,0,0,0,0,1,11.8,11.8,8.8%
2019,3,19,Darrel Williams(FA),9,62,6.9,41,1,0,5,5,47,9.4,0,0,1,10.9,10.9,0.0%
2019,3,20,Chris Thompson(FA),7,29,4.1,11,0,0,4,5,79,19.8,0,0,1,10.8,10.8,0.0%
2019,3,21,Miles Sanders(DAL),13,53,4.1,14,0,0,2,4,73,36.5,0,1,1,10.6,10.6,12.7%
2019,3,22,Derrick Henry(BAL),17,44,2.6,11,0,1,1,2,2,2.0,0,0,1,10.6,10.6,98.7%
2019,3,23,Kerryon Johnson(FA),20,36,1.8,11,0,1,1,1,7,7.0,0,0,1,10.3,10.3,1.0%
2019,3,24,Jordan Howard(FA),11,37,3.4,11,0,1,0,1,0,0,0,0,1,9.7,9.7,0.0%
2019,3,25,Devonta Freeman(FA),16,88,5.5,28,2,0,3,4,7,2.3,0,0,1,9.5,9.5,0.0%
2019,3,26,Leonard Fournette(FA),15,66,4.4,69,1,0,6,8,26,4.3,0,0,1,9.2,9.2,0.0%
2019,3,27,Matt Breida(FA),14,68,4.9,10,0,0,2,3,20,10.0,0,0,1,8.8,8.8,0.0%
2019,3,28,Jamaal Williams(FA),12,55,4.6,12,0,0,2,2,27,13.5,0,0,1,8.2,8.2,1.1%
2019,3,29,Austin Ekeler(WAS),9,36,4.0,11,0,0,7,7,45,6.4,0,0,1,8.1,8.1,69.0%
2019,3,30,David Montgomery(DET),13,67,5.2,25,1,0,3,3,14,4.7,0,0,1,8.1,8.1,94.0%
2019,3,31,Carlos Hyde(FA),10,19,1.9,10,0,1,0,0,0,0,0,0,1,7.9,7.9,0.0%
2019,3,32,Royce Freeman(FA),15,63,4.2,13,0,0,4,5,10,2.5,0,0,1,7.3,7.3,0.0%
2019,3,33,Sony Michel(FA),9,11,1.2,5,0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%
2019,3,34,Gus Edwards(FA),7,53,7.6,15,0,0,2,2,15,7.5,0,0,1,6.8,6.8,2.4%
2019,3,35,Le'Veon Bell(FA),18,35,1.9,8,0,0,4,4,28,7.0,0,0,1,6.3,6.3,0.2%
2019,3,36,Raheem Mostert(LV),12,79,6.6,19,0,0,0,1,0,0,0,1,1,5.9,5.9,15.3%
2019,3,37,Peyton Barber(FA),13,48,3.7,8,0,0,2,2,7,3.5,0,0,1,5.5,5.5,1.0%
2019,3,38,Kenyan Drake(FA),12,38,3.2,8,0,0,3,6,34,11.3,0,1,1,5.2,5.2,1.1%
2019,3,39,Kyle Juszczyk(SF),0,0,0,0,0,0,3,3,51,17.0,0,0,1,5.1,5.1,1.4%
2019,3,40,Josh Jacobs(GB),10,44,4.4,18,0,0,0,2,0,0,0,0,1,4.4,4.4,98.5%
2019,3,41,J.D. McKissic(FA),1,44,44.0,44,1,0,0,0,0,0,0,0,1,4.4,4.4,1.0%
2019,3,42,Todd Gurley II(FA),14,43,3.1,9,0,0,0,1,0,0,0,0,1,4.3,4.3,0.6%
2019,3,43,C.J. Prosise(FA),4,5,1.3,2,0,0,5,5,38,7.6,0,0,1,4.3,4.3,0.0%
2019,3,44,James Conner(ARI),13,43,3.3,10,0,0,4,4,14,3.5,0,1,1,3.7,3.7,93.3%
2019,3,45,Saquon Barkley(PHI),8,10,1.3,6,0,0,4,5,27,6.8,0,0,1,3.7,3.7,99.0%
2019,3,46,Adrian Peterson(FA),12,37,3.1,7,0,0,1,3,-3,-3.0,0,0,1,3.4,3.4,2.0%
2019,3,47,Justin Jackson(FA),5,26,5.2,10,0,0,4,4,4,1.0,0,0,1,3.0,3.0,0.0%
2019,3,48,Chris Carson(FA),15,52,3.5,22,1,0,1,1,-2,-2.0,0,1,1,3.0,3.0,0.3%
2019,3,49,Jalen Richard(FA),2,15,7.5,11,0,0,3,3,14,4.7,0,0,1,2.9,2.9,1.0%
2019,3,50,Nyheim Hines(FA),2,3,1.5,2,0,0,3,4,26,8.7,0,0,1,2.9,2.9,0.1%
2019,3,51,T.J. Yeldon(FA),8,30,3.8,10,0,0,2,3,19,9.5,0,1,1,2.9,2.9,0.0%
2019,3,52,Mike Boone(FA),3,28,9.3,24,1,0,0,0,0,0,0,0,1,2.8,2.8,1.0%
2019,3,53,Kalen Ballage(FA),8,17,2.1,6,0,0,1,3,10,10.0,0,0,1,2.7,2.7,0.0%
2019,3,54,Danny Vitale(FA),0,0,0,0,0,0,1,1,27,27.0,0,0,1,2.7,2.7,0.0%
2019,3,55,Chase Edmonds(FA),3,15,5.0,8,0,0,1,2,10,10.0,0,0,1,2.5,2.5,0.0%
2019,3,56,Tarik Cohen(FA),4,-2,-0.5,1,0,0,2,4,26,13.0,0,0,1,2.4,2.4,0.0%
2019,3,57,Duke Johnson Jr.(FA),2,2,1.0,1,0,0,2,3,22,11.0,0,0,1,2.4,2.4,0.0%
2019,3,58,Dare Ogunbowale(HOU),0,0,0,0,0,0,3,3,23,7.7,0,0,1,2.3,2.3,1.5%
2019,3,59,DeAndre Washington(FA),6,22,3.7,8,0,0,0,0,0,0,0,0,1,2.2,2.2,11.0%
2019,3,60,Dion Lewis(FA),3,13,4.3,5,0,0,1,1,7,7.0,0,0,1,2.0,2.0,2.0%
2019,3,61,Brandon Bolden(FA),2,-2,-1.0,3,0,0,2,3,21,10.5,0,0,1,1.9,1.9,0.0%
2019,3,62,Wayne Gallman Jr.(FA),5,13,2.6,6,0,0,0,1,0,0,0,0,1,1.3,1.3,0.0%
2019,3,63,Giovani Bernard(FA),3,5,1.7,4,0,0,2,2,7,3.5,0,0,1,1.2,1.2,0.0%
2019,3,64,Nick Bawden(FA),0,0,0,0,0,0,1,1,10,10.0,0,0,1,1.0,1.0,0.0%
2019,3,65,Darwin Thompson(FA),3,8,2.7,8,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%
2019,3,66,Malcolm Brown(FA),3,7,2.3,4,0,0,0,1,0,0,0,0,1,0.7,0.7,0.0%
2019,3,67,Benny Snell Jr.(FA),3,6,2.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%
2019,3,68,Alex Armah Jr.(FA),1,4,4.0,4,0,0,1,1,2,2.0,0,0,1,0.6,0.6,0.0%
2019,3,69,Reggie Bonnafon(FA),2,5,2.5,4,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%
2019,3,70,Ty Johnson(BUF),4,5,1.3,3,0,0,1,2,0,0.0,0,0,1,0.5,0.5,5.0%
2019,3,71,Kenjon Barner(FA),0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%
2019,3,72,Darren Sproles(FA),2,4,2.0,3,0,0,0,1,0,0,0,0,1,0.4,0.4,0.1%
2019,3,73,Latavius Murray(FA),2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%
2019,3,74,Mike Davis(FA),1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.0%
2019,3,75,Ty Montgomery II(FA),2,1,0.5,3,0,0,0,1,0,0,0,0,1,0.1,0.1,0.0%
2019,3,76,Justice Hill(BAL),1,1,1.0,1,0,0,0,3,0,0,0,0,1,0.1,0.1,21.4%
2019,3,77,Anthony Sherman(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%
2019,3,78,Bilal Powell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,79,Patrick DiMarco(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2019,3,80,Zach Line(FA),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,81,Cordarrelle Patterson(PIT),4,14,3.5,7,0,0,1,1,6,6.0,0,0,1,0.0,0.0,1.2%
2019,3,82,Jamize Olawale(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,83,Jaylen Samuels(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,84,Ito Smith(FA),1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2019,3,85,Patrick Ricard(BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%
2019,3,86,Buddy Howell(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,87,Trenton Cannon(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,88,T.J. Logan(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,89,Cethan Carter(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,90,Samaje Perine(CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.6%
2019,3,91,Andrew Beck(NYJ),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%
2019,3,92,Cullen Gillaspia(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,93,Chandler Cox(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,94,Jakob Johnson(HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,95,Travis Homer(CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%
2019,3,96,D'Ernest Johnson(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
2019,3,97,Alec Ingold(MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%
2019,3,98,Ryquell Armstead(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%
2019,3,99,Dontrell Hilliard(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,100,Patrick Laird(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,101,Damien Harris(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%
2019,3,102,Troymaine Pope(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,103,Ameer Abdullah(FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0%
2019,3,104,Keith Smith(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,105,Dwayne Washington(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,106,D.J. Foster(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,107,Elijhaa Penny(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,108,C.J. Ham(MIN),0,0,0,0,0,0,1,2,0,0.0,0,0,1,0.0,0.0,0.6%
2019,3,109,J.P. Holtz(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,110,Wendell Smallwood(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,111,Tyler Ervin(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,112,Devontae Booker(FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
2019,3,113,Derek Watt(FA),1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%
2019,3,114,Jordan Wilkins(FA),3,-2,-0.7,0,0,0,0,0,0,0,0,0,1,-0.2,-0.2,0.0%
2019,4,1,Nick Chubb(HOU),20,165,8.3,88,1,3,3,4,18,6.0,0,0,1,36.3,36.3,39.7%
2019,4,2,Jordan Howard(FA),15,87,5.8,19,0,2,3,4,28,9.3,1,0,1,29.5,29.5,0.0%
2019,4,3,Leonard Fournette(FA),29,225,7.8,81,2,0,2,3,20,10.0,0,0,1,24.5,24.5,0.0%
2019,4,4,Austin Ekeler(WAS),18,60,3.3,9,0,1,5,5,62,12.4,1,0,1,24.2,24.2,69.0%
2019,4,5,Christian McCaffrey(SF),27,93,3.4,13,0,1,10,10,86,8.6,0,0,1,23.9,23.9,98.5%
2019,4,6,Wayne Gallman Jr.(FA),18,63,3.5,22,1,1,6,7,55,9.2,1,1,1,21.8,21.8,0.0%
2019,4,7,Todd Gurley II(FA),5,16,3.2,13,0,2,7,11,54,7.7,0,0,1,19.0,19.0,0.6%
2019,4,8,James Conner(ARI),10,42,4.2,21,1,0,8,8,83,10.4,1,0,1,18.5,18.5,93.3%
2019,4,9,Darrel Williams(FA),8,13,1.6,8,0,2,3,4,43,14.3,0,1,1,15.6,15.6,0.0%
2019,4,10,Jaylen Samuels(FA),10,26,2.6,13,0,1,8,8,57,7.1,0,0,1,15.5,15.5,0.0%
2019,4,11,LeSean McCoy(FA),11,56,5.1,39,1,1,2,4,33,16.5,0,0,1,14.9,14.9,2.0%
2019,4,12,Chris Carson(FA),22,104,4.7,12,0,0,4,4,41,10.3,0,0,1,14.5,14.5,0.3%
2019,4,13,Ronald Jones II(FA),19,70,3.7,24,1,1,1,1,12,12.0,0,0,1,14.2,14.2,0.0%
2019,4,14,David Johnson(FA),11,40,3.6,14,0,0,8,11,99,12.4,0,0,1,13.9,13.9,0.0%
2019,4,15,Kerryon Johnson(FA),26,125,4.8,14,0,0,2,3,32,16.0,0,1,1,13.7,13.7,1.0%
2019,4,16,Dalvin Cook(FA),14,35,2.5,9,0,1,6,8,35,5.8,0,0,1,13.0,13.0,0.6%
2019,4,17,Aaron Jones Sr.(MIN),13,21,1.6,7,0,1,6,7,37,6.2,0,0,1,11.8,11.8,90.4%
2019,4,18,Dontrell Hilliard(FA),6,27,4.5,11,0,1,2,3,27,13.5,0,0,1,11.4,11.4,0.0%
2019,4,19,Frank Gore(FA),17,109,6.4,41,2,0,0,1,0,0,0,0,1,10.9,10.9,8.4%
2019,4,20,Ryquell Armstead(FA),8,42,5.3,16,0,0,1,1,7,7.0,1,0,1,10.9,10.9,0.2%
2019,4,21,Derrick Henry(BAL),27,100,3.7,16,0,0,1,1,8,8.0,0,0,1,10.8,10.8,98.7%
2019,4,22,Josh Jacobs(GB),17,79,4.6,16,0,0,2,2,29,14.5,0,0,1,10.8,10.8,98.5%
2019,4,23,Ezekiel Elliott(FA),18,35,1.9,6,0,1,6,7,30,5.0,0,1,1,10.5,10.5,5.1%
2019,4,24,Devonta Freeman(FA),12,28,2.3,8,0,0,8,9,72,9.0,0,0,1,10.0,10.0,0.0%
2019,4,25,Troymaine Pope(FA),10,20,2.0,8,0,0,2,2,14,7.0,1,0,1,9.4,9.4,0.0%
2019,4,26,Ito Smith(FA),2,11,5.5,10,0,1,2,4,20,10.0,0,0,1,9.1,9.1,1.0%
2019,4,27,Alvin Kamara(NO),17,69,4.1,13,0,0,3,3,20,6.7,0,0,1,8.9,8.9,95.0%
2019,4,28,Peyton Barber(FA),9,19,2.1,7,0,1,0,1,0,0,0,0,1,7.9,7.9,1.0%
2019,4,29,Duke Johnson Jr.(FA),6,56,9.3,40,1,0,2,3,22,11.0,0,0,1,7.8,7.8,0.0%
2019,4,30,Tarik Cohen(FA),5,11,2.2,6,0,0,2,5,7,3.5,1,0,1,7.8,7.8,0.0%
2019,4,31,Kenyan Drake(FA),9,44,4.9,10,0,0,3,5,29,9.7,0,0,1,7.3,7.3,1.1%
2019,4,32,Miles Sanders(DAL),11,72,6.5,30,1,0,0,0,0,0,0,0,1,7.2,7.2,12.7%
2019,4,33,Mark Ingram II(FA),12,71,5.9,18,0,0,1,1,0,0.0,0,1,1,7.1,7.1,0.6%
2019,4,34,T.J. Yeldon(FA),0,0,0,0,0,0,4,4,68,17.0,0,0,1,6.8,6.8,0.0%
2019,4,35,David Montgomery(DET),21,53,2.5,7,0,0,3,5,14,4.7,0,0,1,6.7,6.7,94.0%
2019,4,36,C.J. Prosise(FA),3,4,1.3,9,0,1,0,0,0,0,0,0,1,6.4,6.4,0.0%
2019,4,37,Brandon Bolden(FA),1,4,4.0,4,0,1,0,0,0,0,0,0,1,6.4,6.4,0.0%
2019,4,38,Carlos Hyde(FA),12,58,4.8,25,1,0,4,5,6,1.5,0,0,1,6.4,6.4,0.0%
2019,4,39,Joe Mixon(HOU),15,62,4.1,15,0,0,4,5,1,0.3,0,0,1,6.3,6.3,96.6%
2019,4,40,Sony Michel(FA),17,63,3.7,15,0,0,0,0,0,0,0,0,1,6.3,6.3,0.0%
2019,4,41,Phillip Lindsay(FA),9,53,5.9,28,1,0,1,1,7,7.0,0,0,1,6.0,6.0,0.0%
2019,4,42,Chris Thompson(FA),4,4,1.0,3,0,0,4,5,56,14.0,0,0,1,6.0,6.0,0.0%
2019,4,43,James White(FA),1,1,1.0,1,0,0,8,10,57,7.1,0,0,1,5.8,5.8,0.1%
2019,4,44,Royce Freeman(FA),6,16,2.7,5,0,0,4,6,34,8.5,0,0,1,5.0,5.0,0.0%
2019,4,45,Nyheim Hines(FA),3,6,2.0,4,0,0,6,6,39,6.5,0,0,1,4.5,4.5,0.1%
2019,4,46,J.D. McKissic(FA),4,30,7.5,26,1,0,1,2,11,11.0,0,0,1,4.1,4.1,1.0%
2019,4,47,Marlon Mack(FA),11,39,3.5,18,0,0,0,0,0,0,0,0,1,3.9,3.9,0.0%
2019,4,48,Chase Edmonds(FA),6,37,6.2,10,0,0,0,0,0,0,0,0,1,3.7,3.7,0.0%
2019,4,49,Gus Edwards(FA),6,28,4.7,14,0,0,1,1,8,8.0,0,0,1,3.6,3.6,2.4%
2019,4,50,Mark Walton(FA),6,23,3.8,11,0,0,2,2,11,5.5,0,0,1,3.4,3.4,2.0%
2019,4,51,Jordan Wilkins(FA),4,17,4.3,6,0,0,1,1,11,11.0,0,0,1,2.8,2.8,0.0%
2019,4,52,Adrian Peterson(FA),11,28,2.5,9,0,0,0,0,0,0,0,0,1,2.8,2.8,2.0%
2019,4,53,DeAndre Washington(FA),6,18,3.0,7,0,0,2,3,8,4.0,0,0,1,2.6,2.6,11.0%
2019,4,54,Derek Watt(FA),0,0,0,0,0,0,1,1,21,21.0,0,0,1,2.1,2.1,0.0%
2019,4,55,Dion Lewis(FA),4,16,4.0,7,0,0,4,5,4,1.0,0,0,1,2.0,2.0,2.0%
2019,4,56,Latavius Murray(FA),4,14,3.5,5,0,0,1,1,6,6.0,0,0,1,2.0,2.0,0.0%
2019,4,57,Giovani Bernard(FA),1,3,3.0,3,0,0,4,6,16,4.0,0,0,1,1.9,1.9,0.0%
2019,4,58,Jalen Richard(FA),4,17,4.3,13,0,0,1,1,1,1.0,0,0,1,1.8,1.8,1.0%
2019,4,59,Danny Vitale(FA),1,3,3.0,3,0,0,2,3,15,7.5,0,0,1,1.8,1.8,0.0%
2019,4,60,Justice Hill(BAL),2,8,4.0,5,0,0,2,2,9,4.5,0,0,1,1.7,1.7,21.4%
2019,4,61,Dare Ogunbowale(HOU),1,0,0.0,0,0,0,3,4,16,5.3,0,0,1,1.6,1.6,1.5%
2019,4,62,Malcolm Brown(FA),5,14,2.8,6,0,0,0,1,0,0,0,0,1,1.4,1.4,0.0%
2019,4,63,Ty Johnson(BUF),3,13,4.3,6,0,0,1,1,1,1.0,0,0,1,1.4,1.4,5.0%
2019,4,64,Ameer Abdullah(FA),0,0,0,0,0,0,2,3,14,7.0,0,0,1,1.4,1.4,1.0%
2019,4,65,Wendell Smallwood(FA),0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%
2019,4,66,Jon Hilliman(FA),10,33,3.3,7,0,0,0,0,0,0,0,1,1,1.3,1.3,0.0%
